"","Id","Name","Year","WebId"
"576",99111656,"HARROP","1959",1122
"577",99111657,"HARTLEY BAY","1973",394
"578",99111658,"HAT CREEK","1960",1265
"579",99111659,"HATIN LAKE","1976",1493
"580",99111660,"HATZIC LAKE","1959",779
"581",99111661,"HAVEN LAKE","1966",517
"582",99111662,"HAZELTON","1981",463
"583",99111663,"HAZELTON 2","1988",467
"584",99111664,"HAZELTON TEMLEHAN","1973",466
"585",99111665,"HAZELTON TRIPLE CREEK RANCH","1990",468
"586",99111666,"HEDLEY","1904",995
"588",99111667,"HEDLEY NP MINE","1904",996
"589",99111668,"HEFFLEY CREEK","1953",1266
"590",99111669,"HELLS GATE","1951",944
"592",99111670,"HEMLOCK","1983",780
"593",99111671,"HEMP CREEK CLEARWATER","1953",1267
"594",99111672,"HENDERSON LAKE","1922",247
"595",99111673,"HENDERSON LAKE HATCHERY","1996",27330
"596",99111674,"HERBERT INLET","1959",248
"597",99111675,"HERBERT ISLAND (AUT)","2005",8259
"598",99111676,"HERIOT BAY SE","1984",173
"599",99111677,"HIGHLAND VALLEY","1957",1268
"600",99111678,"HIGHLAND VALLEY 2","1958",1269
"601",99111679,"HIGHLAND VALLEY 3","1960",1270
"602",99111680,"HIGHLAND VALLEY BCCL","1966",997
"603",99111681,"HIGHLAND VALLEY LORNEX","1967",998
"604",99111682,"HILLIERS","1987",174
"605",99111683,"HIXON","1970",592
"606",99111684,"HIXON BCFS","1973",593
"607",99111685,"HOLBERG","1958",250
"608",99111686,"HOLBERG","1909",249
"610",99111687,"HOLBERG FIRE DEPT","1967",251
"611",99111688,"HOLBERG PUMP HOUSE","1958",252
"612",99111689,"HOLLAND ROCK","1991",6823
"613",99111690,"HOLLYBURN","1926",313
"614",99111691,"HOLLYBURN RIDGE","1954",781
"615",99111692,"HONEYMOON BAY NORTHWEST","1989",60
"616",99111693,"HOOPATATKWA LAKE","1967",1271
"617",99111694,"HOPE","1990",945
"618",99111695,"HOPE (AUT)","2005",8152
"619",99111696,"HOPE A","1934",946
"620",99111697,"HOPE DOG MOUNTAIN","1958",947
"621",99111698,"HOPE KAWKAWA LAKE","1955",948
"622",99111699,"HOPE LITTLE MOUNTAIN","1910",949
"623",99111700,"HOPE SLIDE","1975",951
"624",99111701,"HOPE SLIDE","1967",950
"625",99111702,"HOPKINS LANDING","1969",314
"626",99111703,"HORNBY ISLAND","1907",175
"627",99111704,"HORSE LAKE","1983",1272
"628",99111705,"HORSE LAKE FAWN CREEK","1987",1273
"629",99111706,"HORSE LAKE LONE BUTE","1988",1214
"630",99111707,"HORSEFLY","1961",594
"631",99111708,"HORSEFLY BCFS","1970",595
"632",99111709,"HORSEFLY LAKE GRUHS LAKE","1950",596
"634",99111710,"HOSKINS ISLET","1992",6818
"635",99111711,"HOUSTON","1970",469
"636",99111712,"HOUSTON","1957",470
"637",99111713,"HOUSTON GOOSLY LAKE","1970",471
"638",99111714,"HOUSTON MCBRIDE LAKE","1970",497
"639",99111715,"HOWE SOUND - PAM ROCKS","1991",6817
"640",99111716,"HOWE SOUND STRACHAN CRK","1994",27006
"641",99111717,"HOWSER","1912",1123
"642",99111718,"HUDSON HOPE","1935",1416
"643",99111719,"HUDSON HOPE","1953",1418
"644",99111720,"HUDSON HOPE","1916",1417
"645",99111721,"HUDSON HOPE BCHPA DAM","1963",1412
"646",99111722,"HUDSON HOPE BRENOT CREEK","1987",1389
"647",99111723,"HUDSON HOPE LYNX CREEK","1966",1419
"648",99111724,"HUNTINGDON METER STATION","1961",782
"649",99111725,"HUNTINGDON VYE ROAD","1972",783
"650",99111726,"HYLAND POST","1964",1495
"651",99111727,"IKEDA BAY","1908",356
"652",99111728,"INDIAN ARM CENTRAL","1986",784
"653",99111729,"INDIAN ARM FARRER COVE","1993",6828
"654",99111730,"INDIAN ARM WOODLANDS","1987",785
"655",99111731,"INGENIKA POINT","1972",1420
"656",99111732,"INVERMERE","1913",1189
"657",99111733,"INVERMERE 2","1912",1190
"658",99111734,"IOCO REFINERY","1916",786
"659",99111735,"ISKUT","1973",1496
"660",99111736,"ISKUT RANCH","1976",1497
"662",99111737,"ISLE PIERRE","1970",597
"663",99111738,"IVORY ISLAND","1948",395
"664",99111739,"JAMES ISLAND","1914",61
"665",99111740,"JELLICOE","1995",27122
"666",99111741,"JERVIS INLET VANC BAY","1984",315
"667",99111742,"JESMOND","1974",598
"668",99111743,"JOE RICH CREEK","1928",999
"669",99111744,"JOHNNY MOUNTAIN","1988",1480
"670",99111745,"KALDER LAKE","1973",599
"671",99111746,"KAMLOOPS","1878",1274
"672",99111747,"KAMLOOPS A","1951",1275
"673",99111748,"KAMLOOPS AFTON MINES","1977",1276
"674",99111749,"KAMLOOPS AUT","2006",42203
"675",99111750,"KAMLOOPS CDA","1949",1277
"676",99111751,"KAMLOOPS CHERRY CREEK","1970",1278
"677",99111752,"KAMLOOPS CHERRY CREEK 2","1974",1279
"678",99111753,"KAMLOOPS DALLAS","1989",1215
"679",99111754,"KAMLOOPS GLENEAGLES","1986",1280
"680",99111755,"KAMLOOPS KIMBERLY CRESCENT","1986",1281
"681",99111756,"KAMLOOPS MISSION FLATS","1939",1282
"682",99111757,"KAMLOOPS PRATT ROAD","1986",1216
"683",99111758,"KAMLOOPS RAYLEIGH","1986",1220
"684",99111759,"KAMLOOPS RIDGEVIEW TERRACE","1986",1219
"685",99111760,"KAMLOOPS TUNSTALL CRES","1970",1283
"686",99111761,"KAMLOOPS VALLEYVIEW","1962",1284
"687",99111762,"KASLO","1894",1124
"688",99111763,"KEITHLEY CREEK","1962",600
"690",99111764,"KELOWNA","1899",1000
"691",99111765,"KELOWNA A","1968",1001
"692",99111766,"KELOWNA AWOS","2005",30954
"693",99111767,"KELOWNA BANKHEAD","1914",1002
"694",99111768,"KELOWNA BOWES STREET","1961",1003
"695",99111769,"KELOWNA BYLANDS","1994",26991
"696",99111770,"KELOWNA CDA","1950",1004
"697",99111771,"KELOWNA CEDARCREEK","1994",26993
"698",99111772,"KELOWNA DAV-SPIERS ROAD","1978",1005
"699",99111773,"KELOWNA EAST","1980",1006
"700",99111774,"KELOWNA LAKEVIEW","1952",1007
"701",99111775,"KELOWNA MWS0","1994",10976
"702",99111776,"KELOWNA N GLENMORE","1984",977
"703",99111777,"KELOWNA PC BURNETTS NURSERY","1969",1008
"704",99111778,"KELOWNA QUAILS GATE","1995",26932
"706",99111779,"KELSEY BAY","1954",176
"707",99111780,"KEMANO","1951",396
"708",99111781,"KEMANO KILDALA PASS","1953",518
"709",99111782,"KENNEDY LAKE","1924",253
"710",99111783,"KENSINGTON PRAIRIE","1953",788
"711",99111784,"KEREMEOS","1891",1009
"712",99111785,"KEREMEOS 2","1924",1010
"713",99111786,"KEREMEOS WEST","1962",1011
"714",99111787,"KERSLEY","1962",601
"715",99111788,"KERSLEY 2","1985",602
"716",99111789,"KETTLE VALLEY BCFS","1972",1089
"717",99111790,"KILDALA","1966",397
"718",99111791,"KILDONAN","1937",254
"719",99111792,"KILDONAN FATTY BASIN","1967",255
"720",99111793,"KIMBERLEY","1960",1191
"721",99111794,"KIMBERLEY A","1943",1192
"722",99111795,"KIMBERLEY CHAPMAN CAMP","1974",1193
"723",99111796,"KIMBERLEY COMINCO","1992",6841
"724",99111797,"KIMBERLEY MEADOWBROOK","1984",1164
"725",99111798,"KIMBERLEY PCC","1975",1194
"726",99111799,"KINASKAN LAKE","1966",1498
"727",99111800,"KINDAKUN ROCKS (AUT)","2005",8062
"728",99111801,"KINGCOME INLET","1974",398
"729",99111802,"KINGSGATE","1924",1125
"730",99111803,"KIRTON","1928",1012
"731",99111804,"KISPIOX","1976",472
"732",99111805,"KITIMAT","1979",399
"733",99111806,"KITIMAT","1951",400
"734",99111807,"KITIMAT 2","1966",403
"735",99111808,"KITIMAT 3","1988",404
"736",99111809,"KITIMAT HATCHERY","1995",27121
"737",99111810,"KITIMAT MISSION","1902",401
"738",99111811,"KITIMAT TOWNSITE","1954",402
"739",99111812,"KITSAULT MILLSITE","1967",473
"740",99111813,"KITSAULT MINESITE","1969",474
"741",99111814,"KITSAULT MINESITE","1968",405
"742",99111815,"KITSAULT TOWNSITE","1967",475
"743",99111816,"KITWANGA","1973",476
"744",99111817,"KLEENA KLEENE","1942",520
"745",99111818,"KLEENA KLEENE","1915",519
"746",99111819,"KLEENA KLEENE 2","1980",521
"747",99111820,"KNIGHT INLET","1962",406
"748",99111821,"KNOUFF LAKE","1924",1288
"749",99111822,"KNOUFF LAKE 2","1952",1289
"750",99111823,"KNUTSFORD","1986",1290
"751",99111824,"KNUTSFORD 2S","1986",1287
"752",99111825,"KOOTENAY BAY","1974",1126
"753",99111826,"KOOTENAY NAT PARK ADMIN","1965",1195
"754",99111827,"KOOTENAY NAT PARK RADIUM","1925",1198
"755",99111828,"KOOTENAY NP KTNY CRSG","1965",1196
"756",99111829,"KOOTENAY NP WEST GATE","1968",1199
"757",99111830,"KOOTENAY PASS","1974",1127
"758",99111831,"KTNY NP MARBLE CANYON","1965",1197
"759",99111832,"KUPER ISLAND","1894",62
"760",99111833,"KUTCHO CREEK","1984",1499
"761",99111834,"KWOTLENEMO LAKE","1969",952
"762",99111835,"KYUQUOT","1933",256
"763",99111836,"LAC DES ROCHES","1974",1291
"764",99111837,"LAC LA HACHE","1962",603
"765",99111838,"LAC LA HACHE 11SW","1987",605
"766",99111839,"LAC LA HACHE DINGWALL CREEK","1989",604
"767",99111840,"LAC LE JEUNE WALLOPER LK","1957",1013
"768",99111841,"LADNER","1878",789
"769",99111842,"LADNER","1952",790
"770",99111843,"LADNER BCHPA","1975",791
"771",99111844,"LADNER CREEK","1982",953
"772",99111845,"LADNER MONITOR STN","1960",792
"773",99111846,"LADNER PORT GUICHON","1960",793
"774",99111847,"LADYSMITH","1913",177
"775",99111848,"LAIDLAW","1977",794
"776",99111849,"LAJOIE DAM","1963",522
"777",99111850,"LAKE COWICHAN","1924",63
"778",99111851,"LAKE COWICHAN","1960",40
"779",99111852,"LAKELSE LAKE","1967",407
"780",99111853,"LANGARA","1936",358
"781",99111854,"LANGARA ISLAND RCS","1992",6819
"782",99111855,"LANGFORD LAKE","1953",64
"783",99111856,"LANGLEY","1878",795
"784",99111857,"LANGLEY 96 AVENUE","1987",802
"785",99111858,"LANGLEY CAMPBELL R PK","1987",796
"786",99111859,"LANGLEY CENTRE","1988",797
"787",99111860,"LANGLEY LOCHIEL","1957",798
"788",99111861,"LANGLEY PRAIRIE","1953",799
"789",99111862,"LANGLEY RIVER ROAD","1987",800
"790",99111863,"LANGLEY SOUTH","1995",26820
"791",99111864,"LANGLEY WELLS","1964",801
"792",99111865,"LAPRISE","1995",26821
"793",99111866,"LARDEAU","1961",1128
"794",99111867,"LARDEAU CREEK GALENA LODGE","1989",1129
"795",99111868,"LASQUETI ISLAND","1950",178
"797",99111869,"LAWYER ISLAND","1978",408
"798",99111870,"LAZO","1914",179
"799",99111871,"LENNARD ISLAND","1980",257
"800",99111872,"LEO CREEK","1973",606
"801",99111873,"LIARD RIVER (AUT)","1972",1460
"802",99111874,"LIKELY","1974",607
"803",99111875,"LILLOOET","1997",27388
"804",99111876,"LILLOOET","1878",955
"805",99111877,"LILLOOET A","1984",954
"806",99111878,"LILLOOET CEDAR FALLS","1962",956
"807",99111879,"LILLOOET FOUNTAINVIEW","1987",957
"808",99111880,"LILLOOET HEIGHTS","1961",958
"809",99111881,"LILLOOET RUSSELL ST","1959",959
"810",99111882,"LILLOOET SETON BCHPA","1971",960
"811",99111883,"LINDEMAN CITY","1969",1500
"812",99111884,"LIONS BAY","1983",803
"813",99111885,"LIONS BAY 2","1988",673
"814",99111886,"LISTER","1956",1130
"815",99111887,"LITTLE FORT","1973",1293
"816",99111888,"LITTLE FORT 2","1986",1292
"817",99111889,"LITTLE QUALICUM","1908",180
"818",99111890,"LITTLE QUALICUM HATCHERY","1981",181
"819",99111891,"LITTLE QUALICUM R ESTY","1974",182
"820",99111892,"LITTLE QUALICUM RIVER GANSKE ROAD","1987",183
"821",99111893,"LOGAN LAKE","1971",1014
"822",99111894,"LOIS LAKE","1954",316
"823",99111895,"LOIS RIVER DAM","1931",317
"824",99111896,"LONE BUTTE","1966",1294
"825",99111897,"LONE BUTTE 2","1981",1286
"826",99111898,"LONE BUTTE 3","1983",1285
"827",99111899,"LONE PRAIRIE","1980",1422
"828",99111900,"LONE PRAIRIE SOUTH","1981",1421
"829",99111901,"LOON LAKE","1968",1295
"830",99111902,"LORSTA WILLIAMS LAKE","1977",608
"831",99111903,"LOST LAKE","1991",6946
"832",99111904,"LOUIS CRK MEL-BAR RANCH","1969",1296
"833",99111905,"LOWER LIARD BRIDGE","1976",1449
"834",99111906,"LOWER POST","1960",1461
"835",99111907,"LOWRY LAKE","1958",258
"836",99111908,"LUCY ISLAND LIGHTSTATION","1991",6824
"837",99111909,"LUMBY","1959",1297
"838",99111910,"LUMBY SIGALET RD","1970",1298
"839",99111911,"LUNCH LAKE","1980",523
"840",99111912,"LUND","1960",318
"841",99111913,"LYNCH CREEK","1924",1090
"842",99111914,"LYTTON","1970",963
"843",99111915,"LYTTON","1944",962
"844",99111916,"LYTTON","1990",961
"845",99111917,"LYTTON 2","1917",966
"846",99111918,"LYTTON BOTANIE VALLEY","1989",964
"847",99111919,"LYTTON RCS","2006",44927
"848",99111920,"LYTTON STEIN MOUNTAIN","1988",965
"849",99111921,"MABEL LAKE","1924",1299
"852",99111922,"MACKENZIE A","1971",1423
"853",99111923,"MACKENZIE BCFS","1969",1424
"854",99111924,"MACKENZIE TOWNSITE","1967",1425
"855",99111925,"MACLURE LAKE","1924",477
"856",99111926,"MALAHAT","1920",65
"858",99111927,"MALAKWA EAGLE R HATCHERY","1924",1300
"859",99111928,"MALIBU JERVIS INLET","1974",319
"860",99111929,"MAMIT LAKE","1924",1015
"861",99111930,"MANNING PARK","1952",1016
"862",99111931,"MAPES","1970",610
"863",99111932,"MAPLE RIDGE","1973",804
"864",99111933,"MAPLE RIDGE KANAKA CREEK","1986",787
"865",99111934,"MAPLE RIDGE STP","1974",674
"866",99111935,"MAPLE RIDGE WHONNOCK LAKE","1987",693
"867",99111936,"MARA LAKE","1965",1301
"868",99111937,"MARYSVILLE","1972",1200
"869",99111938,"MASSET A","1944",361
"870",99111939,"MASSET AIRPORT","1897",360
"871",99111940,"MASSET CFS","1971",359
"872",99111941,"MASSET INDIAN DAY SCHOOL","1965",362
"873",99111942,"MASSET TOW HILL","1981",357
"874",99111943,"MATSQUI","1987",805
"875",99111944,"MATSQUI ROSS ROAD","1987",806
"876",99111945,"MAYNE ISLAND","1921",66
"877",99111946,"MAYNE ISLAND","1970",67
"878",99111947,"MCBRIDE 4SE","1922",612
"879",99111948,"MCBRIDE ELDER CREEK","1985",611
"880",99111949,"MCBRIDE NORTH","1973",613
"881",99111950,"MCBRIDE RIVER","1975",1501
"882",99111951,"MCBRIDE S & W RANCH","1980",614
"883",99111952,"MCCULLOCH","1923",1017
"884",99111953,"MCGILLIVARY FALLS","1988",967
"885",99111954,"MCGREGOR","1966",615
"886",99111955,"MCINNES ISLAND","1954",409
"887",99111956,"MCLEESE LAKE FRASERVIEW","1980",616
"888",99111957,"MCLEESE LAKE GRANITE MT","1972",617
"889",99111958,"MCLEOD LAKE","1963",1426
"890",99111959,"MCLURE","1967",1302
"891",99111960,"MEADOWGREEN","1980",1019
"892",99111961,"MEAGER CREEK","1981",524
"893",99111962,"MERRITT","1918",1020
"894",99111963,"MERRITT CRAIGMONT MINES","1962",1021
"895",99111964,"MERRITT STP","1968",1022
"897",99111965,"MERRY ISLAND LIGHTSTATION","1957",320
"898",99111966,"MESILINKA CAMP","1995",26917
"899",99111967,"METCHOSIN","1915",68
"900",99111968,"METCHOSIN HAPPY VALLEY","1970",69
"901",99111969,"METCHOSIN MOUNTAIN","1972",70
"902",99111970,"METCHOSIN PARRY BAY","1991",6809
"903",99111971,"MICA DAM","1951",1367
"904",99111972,"MIDWAY","1987",1091
"905",99111973,"MIDWAY PROJECT","1985",1468
"906",99111974,"MILE 295 ALASKA HWY","1984",1467
"907",99111975,"MILE 306 ALASKA HWY","1984",1465
"908",99111976,"MILE 318 ALASKA HWY","1984",1466
"909",99111977,"MILE 351 ALASKA HWY","1984",1463
"910",99111978,"MILE 371 ALASKA HWY","1984",1462
"911",99111979,"MILL BAY","1915",410
"912",99111980,"MILL BAY 1 SOUTHWEST","1989",72
"913",99111981,"MILL BAY KILMALU","1972",71
"914",99111982,"MILLSTREAM","1926",73
"915",99111983,"MILNER AIC","1967",808
"916",99111984,"MILNES LANDING","1910",74
"917",99111985,"MINAKER RIVER","1984",1469
"918",99111986,"MINSTREL ISLAND","1974",411
"919",99111987,"MISSION","1953",809
"920",99111988,"MISSION HARTLEY RD","1979",675
"921",99111989,"MISSION WEST ABBEY","1962",810
"922",99111990,"MOFFAT CREEK","1975",618
"923",99111991,"MOHA","1924",968
"924",99111992,"MONTE CREEK","1986",1222
"925",99111993,"MONTE CREEK WEST","1986",1221
"926",99111994,"MONTE LAKE","1961",1303
"927",99111995,"MONTE LAKE 2","1961",1304
"928",99111996,"MONTE LAKE PAXTON VALLEY","1972",1223
"929",99111997,"MORESBY ISLAND MITCHELL INLET","1991",6820
"930",99111998,"MORFEE LAKES MILL SITE","1965",1427
"931",99111999,"MORICE RIVER FDR","1961",478
"932",99112000,"MORICE RIVER HOUSTON","1955",479
"933",99112001,"MORICETOWN","1964",480
"934",99112002,"MOSLEY CREEK SAND CREEK","1980",525
"935",99112003,"MOUL CREEK CLEARWATER","1963",1305
"936",99112004,"MOUNT ROBSON RANCH","1975",619
"937",99112005,"MOUNT SEYMOUR","1958",811
"938",99112006,"MOYIE","1972",1201
"939",99112007,"MT BALDY","1981",1023
"940",99112008,"MT KOBAU OBSERVATORY","1966",1024
"941",99112009,"MT LOLO ADMIN KAMLOOPS","1977",1306
"942",99112010,"MT LOLO KAMLOOPS","1964",1307
"944",99112011,"MT WASHINGTON RESORT","1980",185
"945",99112012,"MT WASHINGTON UPPER","1990",186
"946",99112013,"MUD BAY","1971",187
"947",99112014,"MUIR CREEK 1W","1970",75
"948",99112015,"MULE CREEK","1970",1502
"949",99112016,"MUNCHO LAKE","1970",1470
"950",99112017,"MURDER CREEK","1973",481
"951",99112018,"MURDER CREEK 2","1998",27648
"952",99112019,"MYRA CREEK","1979",188
"953",99112020,"N VAN SEYMOUR HATCHERY","1981",698
"954",99112021,"N VANC GRAND BLVD","1970",681
"955",99112022,"N VANC GROUSE MTN RESORT","1971",823
"956",99112023,"N VANC SONORA DR","1976",696
"957",99112024,"N VANCOUVER 2ND NARROWS","1957",830
"958",99112025,"N VANCOUVER CANYON HTS","1956",819
"959",99112026,"N VANCOUVER CAPILANO","1955",820
"960",99112027,"N VANCOUVER CAPILANO HIGHLANDS","1989",679
"961",99112028,"N VANCOUVER CLEVELAND","1968",680
"962",99112029,"N VANCOUVER CLOVERLEY","1968",676
"963",99112030,"N VANCOUVER DOLLARTON 2","1990",807
"964",99112031,"N VANCOUVER GLENAIRE","1965",822
"965",99112032,"N VANCOUVER LYNN CREEK","1964",825
"966",99112033,"N VANCOUVER LYNN VALLEY","1960",826
"967",99112034,"N VANCOUVER MOSQUITO CR","1954",827
"968",99112035,"N VANCOUVER N LONSDALE","1960",829
"969",99112036,"N VANCOUVER REDONDA DR","1973",697
"970",99112037,"N VANCOUVER SEYMOUR BLVD","1968",678
"971",99112038,"N VANCOUVER UPPER LYNN","1960",832
"972",99112039,"N VANCOUVER UPR LONSDALE","1964",831
"973",99112040,"N VANCOUVER W KEITH RD","1997",27356
"974",99112041,"N VANCOUVER WHARVES","1962",833
"975",99112042,"NAAS HARBOUR","1900",412
"976",99112043,"NADINA RIVER","1934",527
"977",99112044,"NADINA RIVER","1981",528
"978",99112045,"NADINA RIVER","1931",526
"979",99112046,"NAKONAKE RIVER","1956",1503
"980",99112047,"NAKUSP","1912",1131
"981",99112048,"NAKUSP CS","1991",6840
"982",99112049,"NAKUSP GLENBANK","1985",1132
"983",99112050,"NAMU","1931",413
"984",99112051,"NANAIMO","1892",191
"985",99112052,"NANAIMO A","1947",192
"986",99112053,"NANAIMO CHUB","1969",190
"987",99112054,"NANAIMO CITY YARD","1981",189
"988",99112055,"NANAIMO DEPARTURE BAY","1913",184
"990",99112056,"NANAIMO NORTH","1989",134
"991",99112057,"NANAIMO RIVER CAMP","1962",133
"992",99112058,"NANAIMO WATER RESERVOIR","1962",193
"994",99112059,"NANIKA RIVER HATCHERY","1961",529
"995",99112060,"NANOOSE BAY","1912",194
"996",99112061,"NANOOSE BAY SOUTH","1988",195
"997",99112062,"NARAMATA","1924",1025
"998",99112063,"NARAMATA","1971",1026
"999",99112064,"NASS CAMP","1973",482
"1000",99112065,"NASS RIVER","1956",483
"1001",99112066,"NATAL","1965",1202
"1002",99112067,"NATAL HARMER RIDGE","1971",1203
"1003",99112068,"NATAL KAISER RESOURCES","1969",1204
"1004",99112069,"NAVER CREEK","1955",620
"1005",99112070,"NAVER CREEK AHBAU","1959",621
"1006",99112071,"NAZKO","1974",530
"1008",99112072,"NEEDLES WHATSHAN BCHPA","1971",1133
"1009",99112073,"NEEDLES WHATSHAN PH","1955",1134
"1010",99112074,"NELSON","1904",1135
"1011",99112075,"NELSON 2","1955",1140
"1012",99112076,"NELSON 3","1989",1139
"1013",99112077,"NELSON CITY HALL","1956",1136
"1014",99112078,"NELSON CS","1992",6839
"1015",99112079,"NELSON ISLAND","1965",321
"1016",99112080,"NELSON NE","1983",1137
"1017",99112081,"NELSON NOTRE DAME U","1965",1138
"1018",99112082,"NELSON RIXEN CREEK","1990",1095
"1019",99112083,"NELSON VOCATIONAL SCHOOL","1972",1141
"1020",99112084,"NEMAIA VALLEY CHILKO LK","1974",531
"1021",99112085,"NEW DENVER","1924",1142
"1022",99112086,"NEW HAZELTON","1914",484
"1023",99112087,"NEW WESTM QUEENS PARK","1958",814
"1024",99112088,"NEW WESTMINSTER","1874",812
"1025",99112089,"NEW WESTMINSTER BC PEN","1960",813
"1026",99112090,"NEW WESTMINSTER WEST","1960",815
"1027",99112091,"NEWGATE","1914",1205
"1028",99112092,"NICKLEN LAKE","1990",1027
"1029",99112093,"NICOLA LAKE","1878",1028
"1030",99112094,"NICOLA LAKE","1979",1029
"1031",99112095,"NICOLA LAKE W END","1984",1030
"1032",99112096,"NIMPO LAKE","1973",532
"1033",99112097,"NIMPO LAKE 2","1980",533
"1034",99112098,"NITINAT LAKE","1924",259
"1036",99112099,"NITINAT RIVER HATCHERY","1981",260
"1037",99112100,"NOOTKA LIGHTSTATION","1978",261
"1038",99112101,"NORA LEE NORTH","1977",534
"1039",99112102,"NORCO COAL","1977",622
"1040",99112103,"NORTH BURNABY UNION","1973",817
"1042",99112104,"NORTH COWICHAN","1981",76
"1043",99112105,"NORTH NICOMEN","1897",818
"1044",99112106,"NORTH PENDER ISLAND","1972",77
"1045",99112107,"NORTH PINE CDA EPF","1953",1428
"1046",99112108,"NORTH VANC LONSDALE PARK","1969",677
"1047",99112109,"NORTH VANCOUVER BLUE RIDGE","1988",694
"1048",99112110,"NORTH VANCOUVER CITY","1960",821
"1049",99112111,"NORTH VANCOUVER DOLLARTON","1988",695
